OBJECTID *,OBJECTID,DB,pedon_id,obs_date,x_std,y_std,cl,si,sa,Shape *,Y,X,IAphysregionsv4,IA_slp9m,IA_rel135m,IA_prc63m,TWI30m,IA_DHPFP,Cedar,Nish,DesMoines,Iowa2,Missouri2
1571,590,NASIS,85IA1930051,31352,-95.76667,42.416668,27,2,<Null>,Point,4699748,272362.2,15,2.887778,-5.539978,-0.001097,6.754196,4,-253745.2,-81592.71,-113778.8,-178848,49679.47
1572,591,NASIS,85IA1930052,31352,-95.76667,42.416668,27,1,<Null>,Point,4699748,272362.2,15,2.887778,-5.539978,-0.001097,6.754196,4,-253745.2,-81592.71,-113778.8,-178848,49679.47
1573,592,NASIS,86IA1930053,31717,-95.76667,42.416668,26,2,<Null>,Point,4699748,272362.2,15,2.887778,-5.539978,-0.001097,6.754196,4,-253745.2,-81592.71,-113778.8,-178848,49679.47
1574,593,NASIS,86IA1930054,31717,-95.76667,42.416668,26,2,<Null>,Point,4699748,272362.2,15,2.887778,-5.539978,-0.001097,6.754196,4,-253745.2,-81592.71,-113778.8,-178848,49679.47
1575,1345,NASIS,1996IA193015,35299,-95.709251,42.393307,33.700001,64.399994,1.9,Point,4697003,277006.2,15,2.253486,9.070007,0.000345,6.201991,2,-250626.2,-76522.68,-111983.6,-174866.2,53383.33
1576,1432,NASIS,87IA1930071,32082,-95.766403,42.414722,26,<Null>,<Null>,Point,4699532,272377.2,15,6.54874,-4.719971,-0.000048,6.590435,3,-253735.1,-81373.46,-113828.1,-178791.5,49711.16
1577,1433,NASIS,87IA1930072,32082,-95.76474,42.415833,30,<Null>,<Null>,Point,4699652,272518.2,15,2.816942,7.149963,0.000426,5.673055,2,-253603,-81391.03,-113687.4,-178673,49837.54
1578,1434,NASIS,87IA1930073,32082,-95.76474,42.416111,30,<Null>,<Null>,Point,4699682,272521.2,15,6.289397,10.28998,0.001076,6.152625,3,-253603,-81391.03,-113687.4,-178673,49837.54
1579,484,NASIS,84IA1930041,30987,-95.683334,42.405277,27,71,2,Point,4698263,279181.2,15,3.485027,-7.679932,0.000049,6.32684,3,-248083.2,-76306.29,-109472.1,-172430.2,55842.37
1580,485,NASIS,85IA1930042,31352,-95.683334,42.405277,27,71,2,Point,4698263,279181.2,15,3.485027,-7.679932,0.000049,6.32684,3,-248083.2,-76306.29,-109472.1,-172430.2,55842.37
1581,486,NASIS,85IA1930043,31352,-95.683334,42.405277,26,73,1,Point,4698263,279181.2,15,3.485027,-7.679932,0.000049,6.32684,3,-248083.2,-76306.29,-109472.1,-172430.2,55842.37
1582,872,NASIS,1985IA1930042,31352,-95.683334,42.405277,27,71,2,Point,4698263,279181.2,15,3.485027,-7.679932,0.000049,6.32684,3,-248083.2,-76306.29,-109472.1,-172430.2,55842.37
1583,13390,NASIS,2000IA193002,36745,-95.691247,42.418747,22,72.099998,5.9,Point,4699781,278578.2,15,5.864854,1.690063,-0.001763,9.438876,3,-248000.7,-77883.24,-108942.6,-172688.5,55678.54
1584,5869,NASIS,1971IA161001,26233,-95.205889,42.409997,33.599998,62,4.4,Point,4697657,318487.2,9,4.851007,-3.619995,-0.000232,9.947396,3,-213324.7,61235.37,-76521.5,-134575,90483.59
1585,8517,NASIS,1974IA161999,27159,-95.158249,42.39393,35,58.900002,6.1,Point,4695773,322360.2,9,4.984429,0.98999,-0.000481,9.816916,3,-210905.7,59057.26,-74520.13,-131521.1,92849.61
1586,1968,NASIS,2005IA187012,38558,-94.183052,42.43639,32.299999,43.200001,24.5,Point,4698908,402694.2,1,0.54392,-0.609985,0.000102,10.9465,5,-139440.2,99467.08,-2624.881,-57957.4,168792.1
1587,13674,NCSS,S1983IA079005,11/1/1983,-93.650276,42.427776,20.1,25.9,54,Point,4697480,446509.2,1,3.571978,2.97998,0.000618,7.199624,3,-96372.82,135818.8,27594.38,-21920.08,210878.3
1588,6040,NASIS,S1960IA079006,22160,-93.584083,42.410667,22.5,32.599998,45,Point,4695539,451939.2,1,2.738364,6.300049,0.000087,5.883616,2,-91480.77,139860.8,31539.82,-20892.34,215755.1
1589,6049,NASIS,S1960IA079010,22160,-93.584083,42.410694,22.5,32.599998,45,Point,4695542,451939.2,1,2.729067,6.440063,0.000017,5.883616,2,-91480.77,139860.8,31539.82,-20892.34,215755.1
1590,9544,NASIS,1970IA075008,25706,-92.869206,42.436756,39,58.799999,2.2,Point,4698278,510757.2,17,0.759366,-1.960022,-0.000144,9.020289,5,-34179.09,195618.9,89089,16388.41,273555.9
1591,13206,NASIS,1971IA075034,26130,-92.780878,42.456458,31.4,59.700001,8.9,Point,4700483,518017.2,17,0.313545,-1.449951,-0.000216,8.451358,6,-26617.66,203240.5,96660.75,23920.08,281171.7
1592,13207,NASIS,1971IA075041,26219,-92.783759,42.466523,30,58.400002,11.6,Point,4701599,517777.2,17,0.242308,-0.790039,0.000043,10.93298,5,-26353.94,203398.3,96667.31,23928.23,281247.9
1593,13205,NASIS,1971IA075033,26247,-92.611755,42.433959,33.099998,62.5,4.4,Point,4698035,531934.3,17,0.398837,-0.680054,0.000006,13.16462,6,-17041.42,215789.9,110013.7,37529.99,294123.7
1594,13603,NCSS,S1960IA075002,1/13/1960,-92.620003,42.425835,29.2,62.7,8.1,Point,4697129,531259.3,17,2.525833,3.359985,0.000678,7.51144,2,-18181.58,214864.1,109201.1,36804.89,293240.3
1595,4180,NASIS,M69_IA013_007,40284,-92.521194,42.428387,26.200001,55.599998,18.200001,Point,4697453,539386.3,6,3.087399,1.700012,-0.000406,7.135695,3,-13395.89,222827,117374.4,45009,301305.6
1596,9465,NASIS,1998IA013042_1,36019,-92.322763,42.435652,28,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1597,9517,NASIS,1998IA013042_2,36019,-92.322763,42.435652,28,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1598,9518,NASIS,1998IA013042_4,36019,-92.322763,42.435652,30,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1599,9519,NASIS,1998IA013042_3,36019,-92.322763,42.435652,25,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1600,9520,NASIS,1998IA013042_5,36019,-92.322763,42.435652,27,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1601,9521,NASIS,1998IA013042_8,36019,-92.322763,42.435652,25,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1602,9522,NASIS,1998IA013042_6,36019,-92.322763,42.435652,28,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1603,9523,NASIS,1998IA013042_7,36019,-92.322763,42.435652,30,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1604,9524,NASIS,1998IA013042_9,36019,-92.322763,42.435652,30,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1605,9525,NASIS,1998IA013042_10,36019,-92.322763,42.435652,30,<Null>,<Null>,Point,4698371,555703.3,6,0.675247,0.069946,-0.000218,16.93209,1,-3400,238782.4,129538.1,57229.71,317422.6
1606,4637,NASIS,1935IA019052,40702,-91.752075,42.458572,26.5,37.700001,35.799999,Point,4701449,602605.3,6,0.586918,3.599976,0.000453,8.140667,1,30359.51,285040.1,158151.5,72961.16,363030.5
1607,4292,NASIS,1983IA055070,40178,-91.578636,42.419235,21,<Null>,<Null>,Point,4697303,616939.3,6,2.31331,0.25,-0.000344,7.296417,4,34548.8,298103.8,162769,68000.3,375517.6
1608,14537,NCSS,S1978IA055006,12/7/1978,-91.52808,42.442403,36,45.9,18.1,Point,4699949,621055.3,6,0.751229,-1.429993,-0.000172,7.169454,5,39169.89,302671.8,167329.4,70830.64,380208.2
1609,4058,NASIS,1980IA055203,40275,-91.512466,42.405968,24.6,47.299999,28.1,Point,4695923,622408.3,6,0.450176,5.160034,0.001611,6.204502,1,36857.56,303215.4,164824.7,66943.11,380451.8
1610,5268,NASIS,S1980IA055203,40275,-91.512466,42.405968,24.6,47.299999,28.1,Point,4695923,622408.3,6,0.450176,5.160034,0.001611,6.204502,1,36857.56,303215.4,164824.7,66943.11,380451.8
1611,14384,NCSS,S1978IA055007,12/8/1978,-91.244347,42.410351,16.3,43.6,40.1,Point,4696832,644464.3,18,2.36464,6.200012,0.001666,5.855525,2,54044.89,325005.2,179478,73055.12,401908.7
1612,5930,NASIS,1983IA055008,41324,-91.14798,42.444603,25,<Null>,<Null>,Point,4700804,652309.3,6,1.570005,-3.26001,-0.001056,13.83023,4,62764.72,333498.6,187669,79872.46,410551.1
1613,14354,NCSS,S1979IA061004,7/18/1979,-91.115805,42.40247,21.5,46.2,32.3,Point,4696184,655060.3,6,0.256662,-0.02002,0.000056,13.58185,6,62631.62,335303.4,186149.7,77087.61,411983.3
1614,14454,NCSS,S1979IA061006,7/20/1979,-91.08138,42.431106,25.5,69.8,4.7,Point,4699427,657820.3,18,2.45954,-5.809998,-0.001374,7.375788,4,66730.28,338654.9,190469.5,81346.48,415526.9
1615,14646,NCSS,S1979IA061005,7/19/1979,-91.111668,42.40246,14.9,32.3,52.8,Point,4696190,655399.3,6,1.03625,1.910034,0.000824,12.99126,6,62974.28,335697.1,186426.9,77287.13,412370.6
1616,5715,NASIS,1979IA061011,29067,-91.038138,42.395955,19.200001,43.900002,36.900002,Point,4695605,661468.3,6,3.048507,4.469971,0.000409,7.270078,3,66108.4,341598.7,190283.1,80017.06,418132.7
1617,14564,NCSS,S1979IA061014,7/27/1979,-91.069635,42.426367,27.2,66.2,6.6,Point,4698923,658798.3,18,1.287674,-4.569946,-0.000704,9.163649,5,67278.9,339527.4,190730.9,81342.3,416340.9
1618,14565,NCSS,S1979IA061016,7/17/1979,-91.052824,42.430719,30.6,65.2,4.2,Point,4699436,660172.3,18,0.896278,-0.669983,-0.00015,7.6718,5,68638.55,341013.7,192136.9,82585.05,417847.5
1619,14730,NCSS,1979IA061011,7/31/1979,-91.038138,42.395955,19.2,43.9,36.9,Point,4695605,661468.3,6,3.048507,4.469971,0.000409,7.270078,3,66108.4,341598.7,190283.1,80017.06,418132.7
1620,14563,NCSS,S1978IA061003,7/20/1978,-90.924116,42.445788,6,16.6,77.4,Point,4701362,670717.3,18,0.327735,2.190002,0.000136,6.551918,1,75706.01,351684,200910,90080.02,428486.2
1621,14772,NCSS,S1978IA061004,7/20/1978,-90.899587,42.431627,23.4,71.8,4.8,Point,4699838,672775.3,18,0.896954,0.429932,0.000039,7.874249,1,75577.91,353477.7,201386.9,90175.22,430143.9
1622,5727,NASIS,S1983IA061030,41319,-90.602054,42.408718,24,<Null>,<Null>,Point,4697945,697321.3,11,3.535535,22.45001,-0.000626,6.515669,3,90154.76,377296.6,212041,105883.8,453476
1623,14878,NCSS,S1983IA061030,2/14/2013,-90.602054,42.408718,24.1,70.8,5.1,Point,4697945,697321.3,11,3.535535,22.45001,-0.000626,6.515669,3,90154.76,377296.6,212041,105883.8,453476
1624,13401,NASIS,2000IA193003,36619,-96.251056,42.445383,21.6,65.5,12.9,Point,4704350,232627.2,15,0.485877,0.749939,-0.000036,7.410292,6,-288875.6,-112152.8,-144447.4,-217116,10607.54
1625,1650,NASIS,98IA193020L,36007,-96.189972,42.445278,26.6,<Null>,<Null>,Point,4704149,237652.2,15,0.342728,1.779968,0.000029,7.013425,6,-284249,-108488.3,-140147,-212203.5,15611.53
1626,1695,NASIS,99IA193006L,36221,-96.189056,42.47625,20.9,74.800003,4.3,Point,4707587,237856.2,15,0.288145,-0.860046,0.000107,10.06398,6,-282899.3,-110825.4,-138354.7,-211511.4,15820.24
1627,8,NASIS,00IA193014A,36593,-96.089279,42.475693,34.599998,62.600002,2.8,Point,4707221,246055.2,15,0.604774,-2.150024,-0.000646,11.24958,5,-275330,-104835.3,-131353.2,-203450.1,24003.33
1628,1696,NASIS,99IA193007L,36221,-96.092613,42.444195,28.4,68.5,3.1,Point,4703732,245656.2,15,0.284677,3.27002,0.000445,9.89913,6,-276902.4,-102793.9,-133409.3,-204365.6,23621.18
1629,1648,NASIS,98IA193018A,35986,-95.88353,42.436527,28,<Null>,<Null>,Point,4702274,262822.2,15,9.215621,0.200012,-0.001266,8.821118,3,-261484.6,-89597.82,-119816.6,-187679.5,40876.52
1630,5,NASIS,00IA193010A,36592,-95.787971,42.485638,22.5,48.5,29,Point,4707467,270862.2,15,0.100757,3.049988,0.000212,10.0355,6,-252106.4,-88662.11,-110284.4,-178899.1,48805.02
1631,11,NASIS,00IA193022A,36755,-95.799194,42.470333,25.799999,50.800003,23.4,Point,4705796,269884.2,15,9.767769,-2.650024,0.000576,5.299586,3,-253585.3,-87820.33,-112010,-180071,47900
1632,1568,NASIS,97IA193002A,35489,-95.803612,42.462502,21,37.299999,41.700001,Point,4704938,269491.2,15,1.554496,0.279968,0.001187,8.077017,2,-254261.5,-87421.8,-112805.4,-180603.8,47500
1633,1570,NASIS,97IA1930041,35495,-95.790832,42.460278,28.1,63.400002,8.5,Point,4704656,270535.2,15,1.212007,-0.030029,-0.000628,10.67252,6,-253454.7,-86580.02,-112180.3,-179672.6,48500.1
1634,1572,NASIS,97IA193006,35555,-95.793388,42.475639,20.299999,52.700001,27,Point,4706369,270382.2,15,0.384639,-0.460022,-0.000294,10.05937,6,-252894,-88005.68,-111252.7,-179476.2,48400
1635,1573,NASIS,97IA193007,35579,-95.806747,42.455528,29,68.5,2.5,Point,4704173,269209.2,15,0.114799,-3.469971,-0.000078,10.0127,5,-254846.9,-86969.42,-113521.8,-181041,47203.81
1636,1586,NASIS,97IA193020,35718,-95.802109,42.452168,27.9,59.299999,12.8,Point,4703786,269578.2,15,0.541119,0.039978,-0.0009,10.00199,1,-254633.4,-86408.34,-113440,-180720,47610.5
1637,14199,NCSS,S1998IA193005,3/5/1998,-95.841804,42.437527,27.4,69.2,3.4,Point,4702271,266260.2,15,0.071115,0.599976,-0.000086,16.4025,6,-258349.1,-87373.05,-117063.6,-184338.2,44270.64
1638,1358,NASIS,96IA193032,35457,-95.779999,42.46722,21.9,58.099998,20,Point,4705400,271450.2,15,0.271978,5.870056,-0.000142,7.307529,1,-252354.1,-86608.31,-111040.4,-178663.1,49400
1639,1700,NASIS,99IA193011L,36236,-95.777031,42.441612,18.799999,44.5,36.700001,Point,4702547,271603.2,15,12.27232,10.71997,0.00343,6.529855,3,-253264.3,-84240.61,-112579.2,-178978.5,49648.77
1640,6051,NASIS,S1962IA187002,22950,-94.355833,42.476528,18.5,34.599998,46.900002,Point,4703579,388555.2,1,2.20345,2.319946,0.000038,7.494514,2,-150488.4,92165.55,-12940.25,-67361.19,156713.9
1641,6041,NASIS,S1960IA079007,22160,-93.603722,42.469306,22.5,34.599998,42.900002,Point,4702061,450370.2,1,1.669854,-1.809998,-0.000509,11.19386,4,-91743.83,141383.3,33368.55,-15902.83,215718.5
1642,3433,NASIS,1977IA075717,40010,-92.662888,42.485222,27.4,58.099998,14.5,Point,4703708,527707.3,6,2.271134,1.619995,0.000451,7.293563,2,-16521.8,213454.7,106786.2,34048.5,291360
1643,8692,NASIS,1970IA075001,42150,-92.672041,42.478277,26.6,60.400002,13,Point,4702934,526957.3,6,0.443346,0.859985,0.000554,10.30895,6,-17563.6,212476,105868,33124.16,290412.8
1644,4224,NASIS,M69_IA075_083,40353,-92.577484,42.486599,27,53.900002,19.1,Point,4703891,534724.3,6,1.771026,-1.600037,0.000017,8.545818,2,-10818.96,220173.8,113700.2,40955.83,298197.9
1645,13198,NASIS,1969IA013003,25470,-92.433327,42.482732,24.4,53.400002,22.5,Point,4703531,546574.3,6,2.663639,2.650024,0.00016,7.630865,2,-4992.995,231449.3,125370.9,52667.26,309690.6
1646,8841,NASIS,1968IA013003,25112,-92.288606,42.512448,27.748685,54.51579,11.814473,Point,4706921,558442.3,6,2.712357,-5.080017,-0.000841,7.82178,4,3883.298,243699.8,137557,64823.53,321934.2
1647,5338,NASIS,1974IA019002,43482,-91.71521,42.465333,31.9,44.799999,23.299999,Point,4702244,605626.3,6,3.04658,-1.269958,0.000806,13.12259,3,33188.25,288143.4,160643,73415.6,366132.6
1648,4214,NASIS,1976IA019066,27971,-91.626083,42.51115,23.5,42.599998,33.900002,Point,4707446,612871.3,6,0.72571,0.690002,0.000239,9.549249,1,41467.58,296453.9,169080.6,78287.48,374660.8
1649,4212,NASIS,1972IA055062,40296,-91.43705,42.485653,21,37.099998,41.900002,Point,4704884,628453.3,6,0.171456,-0.25,-0.000408,8.310111,6,47605.46,310948.8,175629.6,76500,388695.5
1650,4366,NASIS,1972IA055023,26521,-91.436974,42.485695,21,37.099998,41.900002,Point,4704890,628459.3,6,0.248576,-0.359985,-0.000233,8.310111,6,47605.46,310948.8,175629.6,76500,388695.5
1651,5272,NASIS,S1972IA055062,40296,-91.43705,42.485653,21,37.099998,41.900002,Point,4704884,628453.3,6,0.171456,-0.25,-0.000408,8.310111,6,47605.46,310948.8,175629.6,76500,388695.5
1652,9959,NASIS,1979IA061033,29066,-91.129532,42.466309,20,35,45,Point,4703249,653773.3,6,3.985245,-0.51001,0.000394,6.89379,3,65415.67,335457.4,190528.9,82779.28,412658.8
1653,14744,NCSS,S1978IA061010,11/13/1978,-90.883073,42.491072,26.1,68.7,5.2,Point,4706474,673969.3,11,1.381767,-15.39001,-0.000646,7.651576,6,81779.34,355892,206835.1,96141.2,432986.5
1654,15068,NCSS,S1978IA061005,7/21/1978,-90.916754,42.458388,26.6,67,6.4,Point,4702775,671290.3,18,13.320252,-2.76001,-0.000473,7.794768,3,77212.7,352533.3,202316.7,91560.96,429421.9
1655,14645,NCSS,S1978IA061009,8/25/1978,-90.807068,42.470521,25.3,70.5,4.2,Point,4704350,680272.3,11,7.431471,-11.95001,0.000788,6.142886,3,83565.06,361673.7,209268.2,98412.24,438532.9
1656,5719,NASIS,1983IA061022,41319,-90.658825,42.45665,26,<Null>,<Null>,Point,4703135,692503.3,11,4.111141,-37.10999,-0.006187,5.297185,3,90426.77,373450.4,214130.5,105859.2,450049.9
1657,13047,NASIS,2017IA061001,42802,-90.668261,42.466591,25,<Null>,<Null>,Point,4704218,691696.3,11,4.492926,-9,0.000232,5.446405,3,90622.73,372842.7,214616.2,105995.3,449520.2
1658,13048,NASIS,2017IA061002,42802,-90.667765,42.466601,21,<Null>,<Null>,Point,4704221,691738.3,11,20.234349,-13.42001,0.005077,5.74902,3,90622.73,372842.7,214616.2,105995.3,449520.2
1659,14353,NCSS,S1978IA061035,6/9/1978,-90.69999,42.446543,24.4,71.8,3.8,Point,4701920,689149.3,11,6.269435,-1.23999,-0.00034,6.980221,3,87173.68,369874.1,211349.4,102530.6,446435.5
1660,14745,NCSS,S1983IA061033,7/26/1978,-90.648096,42.470912,16.3,65.5,18.2,Point,4704743,693340.3,7,0.415032,-9.179993,-0.000272,10.30895,6,92144.45,374524.9,215917.4,107552.1,451218.8
1661,1512,NASIS,1998IA1931425,36129,-96.331416,42.51416,23.5,70.800003,5.7,Point,4712246,226318.2,15,10.458973,6.619995,0.001761,6.115337,3,-292264.7,-122188.1,-146646.7,-222342.9,6080.296
1662,1349,NASIS,1996IA193020,35300,-96.213196,42.495804,25.9,71.099998,3,Point,4709831,235954.2,15,1.467085,3.51001,0.000083,7.905617,2,-283928.3,-113804.4,-138994,-213092,14239.38
1663,1652,NASIS,98IA193022L,36027,-96.188889,42.489471,21.6,<Null>,<Null>,Point,4709054,237925.2,15,23.565963,0.039978,-0.002824,6.629888,3,-282303.7,-111866,-137572.9,-211211.1,16065.49
1664,1694,NASIS,99IA193005L,36220,-96.190559,42.490002,30.5,67.099998,2.4,Point,4709117,237790.2,15,0.443346,-0.049988,-0.000875,7.623588,6,-282398,-111933.1,-137661.8,-211310.2,15966.53
1665,1515,NASIS,1998IA1931149,35890,-96.086111,42.532222,21.700001,70.5,7.8,Point,4713488,246544.2,15,5.664266,8.350037,0.004272,5.61676,3,-272733.9,-108905.6,-127912.7,-202135.8,25369.27
1666,1335,NASIS,1996IA193005,35179,-95.932861,42.502361,28.6,67.199997,4.2,Point,4709726,259018.2,10,5.327874,-5.559998,-0.000683,7.530181,3,-262279.7,-97673.18,-118891.5,-190211.7,37121.42
1667,14172,NCSS,S1996IA193005,4/24/1996,-95.932861,42.502361,28.6,67.2,4.2,Point,4709726,259018.2,10,5.327874,-5.559998,-0.000683,7.530181,3,-262279.7,-97673.18,-118891.5,-190211.7,37121.42
1668,9,NASIS,00IA193019A,36648,-95.827858,42.517612,7.9,18,74.099998,Point,4711124,267703.2,10,7.803411,0.290039,0.001171,6.924694,3,-253619.4,-93475.83,-110747.7,-181401.2,45911.33
1669,13477,NASIS,2000IA193004,36642,-95.828114,42.517494,7.9,18,74.099998,Point,4711112,267682.2,10,12.639553,-2.740051,0.000082,7.362966,3,-253655.5,-93394.75,-110802.8,-181415.3,45901.85
1670,10,NASIS,00IA193021A,36727,-95.775253,42.497555,21.9,55.200001,22.9,Point,4708754,271951.2,15,0.318268,-0.300049,-0.000157,10.35697,5,-250597.9,-89094.39,-108633.6,-177605.1,49940.06
1671,1574,NASIS,97IA193008,35612,-95.755081,42.496887,35.200001,31,33.799999,Point,4708628,273607.2,10,18.000506,3.380066,0.000973,5.48475,3,-249060.6,-88058.67,-107311.9,-175942.3,51634.97
1672,1575,NASIS,97IA193009,35612,-95.75103,42.513248,18.799999,26.900002,54.299999,Point,4710434,273997.2,10,7.493451,-7.380005,-0.00588,8.9987,3,-248014.8,-89345.23,-105937,-175269.3,52131.47
1673,1577,NASIS,97IA193011,35628,-95.758942,42.530693,25.9,31.599998,42.5,Point,4712390,273412.2,15,23.122271,-17.90997,-0.002757,6.087497,3,-247872.5,-91268.84,-105344,-175589.6,51704.16
1674,1588,NASIS,97IA193022A,35718,-95.775139,42.497139,28,61.200001,10.8,Point,4708709,271960.2,15,0.428176,0.169983,-0.000572,10.07907,1,-250635.4,-89012.02,-108691.6,-177620.8,49936.16
1675,1595,NASIS,97IA193031L,36048,-95.782471,42.496334,23.9,38.699997,37.400002,Point,4708640,271354.2,15,4.320861,-26.03998,-0.002057,7.786367,3,-251191.6,-89353.79,-109180.7,-178213.4,49336.6
1676,1637,NASIS,98IA193006A,35849,-95.751114,42.513111,20.4,<Null>,<Null>,Point,4710419,273991.2,10,14.196707,0.330017,0.000425,9.340306,3,-248052,-89261.19,-105994.9,-175284.3,52124.46
1677,1655,NASIS,98IA193025A,36039,-95.754364,42.505943,24.299999,32.400002,43.299999,Point,4709630,273697.2,10,12.465205,-27.99994,-0.000971,6.344396,3,-248591.8,-88837.95,-106645.7,-175687.1,51781.27
1678,13350,NASIS,2003IA193001,43294,-95.773786,42.498267,26.6,61.700001,11.7,Point,4708829,272074.2,15,0.262433,1.200012,0.000007,12.39507,1,-250375,-89063.69,-108412.6,-177391.9,50143.99
1679,14233,NCSS,S1997IA193021,10/15/1997,-95.772087,42.497139,29.3,58.2,12.5,Point,4708700,272209.2,15,0.676817,-0.349976,-0.000051,12.6735,6,-250357.4,-88842.16,-108447.5,-177324.6,50235.94
1680,5116,NASIS,1989IA093001,41276,-95.564399,42.548535,32,<Null>,<Null>,Point,4713869,289450.2,10,1.27331,-3.380005,-0.000873,13.05984,5,-232469.9,-84880.27,-91615.55,-159537.6,67772.93
1681,5154,NASIS,1987IA093001,41303,-95.508903,42.532425,34,<Null>,<Null>,Point,4711946,293953.2,9,0.293404,3.549988,0.00053,8.061517,1,-229064.9,81339.05,-89387.98,-155375.8,72087.8
1682,13094,NASIS,1987IA093006,32030,-95.525758,42.525756,34,<Null>,<Null>,Point,4711244,292546.2,10,1.069799,-2.099976,-0.000425,8.991843,5,-230627.7,-81240.45,-90904.9,-156870,70643.47
1683,13102,NASIS,1987IA093007,32030,-95.530997,42.518094,33.900002,63.900002,2.2,Point,4710407,292093.2,10,1.118047,-1.400024,-0.000159,8.749146,5,-231352.9,-80577.91,-91796.13,-157412.6,70192.38
1684,5162,NASIS,1987IA093002,41311,-95.390114,42.525122,30,<Null>,<Null>,Point,4710851,303688.2,9,4.463702,2.850037,0.000341,6.895321,3,-220558.1,77073.02,-83014.34,-145899.3,81802.81
1685,5158,NASIS,1968IA161002,41333,-95.265097,42.503847,30.6,65.800003,3.6,Point,4708208,313894.2,9,0.987151,2.150024,0.000208,7.778764,1,-212516.5,72242.37,-75091.48,-136410.5,91910.66
1686,13098,NASIS,1975IA161006,42717,-95.297453,42.554133,35.5,<Null>,1.7,Point,4713863,311386.2,9,2.004899,0.01001,-0.00026,7.726271,4,-212308.9,78272.98,-74953.85,-137799.3,89681.49
