OBJECTID *,DB,pedon_id,obs_date,x_std,y_std,cl,si,sa,Shape *,IA_slp9m,IA_rel135m,IA_prc63m,TWI30m,VDCN_10m,IA_DHPFP,Cedar,Nish,Iowa,DesMoines,Missouri,IAphysregionsv4,X_100,Y_100
1630,NCSS,S1965IA089904,4/1/1966,-92.1228,43.32059,18.9,35.8,45.3,Point,0.625259,1.580078,0.000186,10.38686,39.23367,1,52343.58,293539.1,124897.8,183711.9,351097.4,6,571115.5,4796774
1631,NCSS,S1965IA089906,10/19/1965,-92.09625,43.34814,9.8,35.2,55,Point,1.751376,8.869995,0.000952,7.291988,36.69162,2,55782.61,296993,128619.2,186867.5,353355.2,6,573215.5,4799874
1632,NCSS,S1965IA089933,12/5/1966,-92.1028,43.29814,29.7,54.7,15.6,Point,1.659589,-3.569946,-0.000844,10.329,19.84833,4,51772.58,293617.3,124137.7,184323.4,352686,6,572815.5,4794274
1633,NCSS,S1959IA191027,7/17/2014,-91.88401,43.293087,33,55,12,Point,4.40938,-7.319946,-0.001379,6.314466,38.91364,3,65456.32,308548.3,135979.7,200731.8,370360.9,11,590515.5,4793974
1634,NCSS,S1959IA191054,7/22/2014,-91.712079,43.327301,14,51,36,Point,19.90602,4.790009,0.006562,9.08923,6.376129,3,79335.37,322567.5,148844.7,214758.7,384417,11,604415.5,4797974
1635,NCSS,S1986IA005038,10/1/1986,-91.571388,43.326111,21.1,72.9,6,Point,4.979153,17.07001,0.000752,6.417693,97.35736,3,89212.61,332490.7,157507.7,224475.9,395805,11,615815.5,4797974
1636,NASIS,S1979IA189003,28954,-93.799306,43.399583,27.200001,35.900002,36.900002,Point,1.480633,3.609985,0.000183,9.694841,4.506592,2,-65317.23,201558.4,60028.16,74445.28,216395.9,0,435315.5,4805474
1637,NASIS,1949IA195001,18203,-93.234709,43.405681,23.700001,27.1,49.200001,Point,0.044923,-0.189941,0.000024,9.978308,10.42563,5,-21247.35,230067,66570.64,111040.2,261874,6,481015.5,4805874
1638,NASIS,1971IA195001,26210,-93.180423,43.371667,21.1,37,44.900002,Point,0.795665,2.530029,0.000172,6.47046,4.433197,6,-18630.08,230330.7,65541.21,111853.3,265911.6,6,485415.5,4802074
1639,NASIS,76IA195022,40220,-93.169907,43.356525,28.799999,48.400002,22.799999,Point,0.455752,-1.059998,-0.000239,11.68499,5.11496,6,-18159.29,229674.5,64573.99,111398.8,266574.1,6,486215.5,4800374
1640,NASIS,S1970IA195059,25804,-93.163734,43.356609,21.5,42.099998,36.400002,Point,0.044991,-0.359985,-0.001222,9.927714,7.259735,5,-17650.5,230096.9,64940.74,111851.7,267080.2,6,486715.5,4800474
1641,NASIS,76IA195016,40221,-93.064415,43.370373,28,58,14,Point,0.185652,-1.109985,-0.000002,11.57216,21.867,5,-9433.981,236903.1,71035.77,119180.3,275272.5,6,494815.5,4801974
1642,NASIS,1967IA195108,24568,-93.094215,43.355751,28.799999,55.900002,15.2,Point,0.231771,1.580017,0.000605,10.83298,20.17947,1,-12041.59,234067.8,68279.43,116300,272756.5,6,492315.5,4800374
1643,NASIS,1966IA195002,24449,-93.024566,43.397955,28.6,55.400002,15.9,Point,0.745091,-0.400024,-0.000452,9.758199,18.27719,5,-6488.451,241288.7,75388.33,123540.2,278714.5,6,498015.5,4804974
1644,NASIS,1963IA131033,39834,-92.897697,43.356861,28.5,68,6.5,Point,0.372715,-1.299988,-0.000995,9.812477,20.76767,5,2416.609,245757.2,79287.95,129433.5,288621.8,6,508315.5,4800474
1645,NASIS,M69IA131064,39878,-92.868668,43.363693,30.5,62.299999,7.2,Point,0.162351,-0.390015,-0.000144,8.879795,21.36652,5,4770.744,247941,81467.78,131749.5,290966.1,6,510615.5,4801174
1646,NASIS,1964IA131006,39812,-92.809798,43.352473,28.799999,60.400002,10.7,Point,0.923026,-0.190002,-0.000079,11.92755,28.04993,5,7158.911,250771.6,84365.16,135209.8,295670.4,6,515415.5,4799974
1647,NCSS,S1965IA089918,7/29/1964,-92.55113,43.37441,19.5,65.1,15.4,Point,3.990761,10.41003,0.000258,6.881663,11.51709,2,25086.25,268522.2,102834.7,154674.6,316693.2,6,536315.5,4802474
1648,NASIS,1956IA089056,40296,-92.389229,43.355331,24.1,52.099998,23.799999,Point,1.571859,1.27002,0.000104,10.08401,7.895111,2,35884.82,277845.2,113229.4,165626.3,329731.7,6,549515.5,4800474
1649,NCSS,S1956IA089002,10/10/1956,-92.364067,43.386665,30.6,48.9,20.5,Point,1.536025,-1.150024,-0.000152,7.675434,26.90869,4,39071.34,281528.1,116661.3,168931.1,331961.5,6,551515.5,4803974
1650,NCSS,S1956IA089006,10/12/1956,-92.389168,43.355278,24.1,52.1,23.8,Point,1.610432,1.109985,0.000054,10.08401,7.895111,2,35884.82,277845.2,113229.4,165626.3,329731.7,6,549515.5,4800474
1651,NCSS,S1956IA089005,10/12/1956,-92.390556,43.355278,15.2,50.8,34,Point,1.622631,2.089966,0.000107,8.880494,9.381226,2,35791.2,277764.4,113141.2,165535.6,329631.8,6,549415.5,4800474
1652,NCSS,S1956IA089001,10/10/1956,-92.363892,43.385834,26.6,45.9,27.5,Point,0.13137,3.359985,-0.000059,8.334643,28.74551,1,39030.25,281468.8,116612.6,168887.8,331954.3,6,551515.5,4803874
1653,NCSS,S1956IA089001,10/10/1956,-92.363892,43.385834,26.6,45.9,27.5,Point,0.13137,3.359985,-0.000059,8.334643,28.74551,1,39030.25,281468.8,116612.6,168887.8,331954.3,6,551515.5,4803874
1654,NCSS,S1956IA089005,10/12/1956,-92.390556,43.355278,15.2,50.8,34,Point,1.622631,2.089966,0.000107,8.880494,9.381226,2,35791.2,277764.4,113141.2,165535.6,329631.8,6,549415.5,4800474
1655,NASIS,M69_IA089_075,40183,-92.318733,43.370693,28.200001,52.099998,19.700001,Point,0.765284,1.900024,-0.000302,8.713081,29.85526,1,41820.81,283459.3,119064.5,171514,335528.6,6,555215.5,4802174
1656,NASIS,S1969IA089075,40183,-92.318733,43.370693,28.200001,52.099998,19.700001,Point,0.765284,1.900024,-0.000302,8.713081,29.85526,1,41820.81,283459.3,119064.5,171514,335528.6,6,555215.5,4802174
1657,NCSS,S1965IA089934,7/28/1964,-92.154772,43.367467,16.9,61.4,21.7,Point,1.83839,0.830017,0.000164,6.940837,28.81247,2,52767.41,294250.4,127271.2,183442.8,348788.2,6,568515.5,4801974
1658,NASIS,1966IA089012,40708,-92.097527,43.377121,10.5,22,67.5,Point,2.259473,3.210022,0.001108,7.022738,36.48242,2,57263.69,298679.3,131010.2,188082,353449.1,6,573115.5,4803074
1659,NASIS,S1966IA089012,40708,-92.097527,43.377121,10.5,22,67.5,Point,2.259473,3.210022,0.001108,7.022738,36.48242,2,57263.69,298679.3,131010.2,188082,353449.1,6,573115.5,4803074
1660,NCSS,S1965IA089932,9/8/1964,-92.08028,43.36747,21.6,62.4,16,Point,3.157479,-6.259949,-0.003409,12.53702,32.99448,3,57976.29,299289.7,131138.1,188946.2,354782.8,6,574515.5,4802074
1661,NCSS,S1965IA089907,4/10/1963,-92.08104,43.39684,33.1,57.8,9.1,Point,0.407617,-1.130005,0.000383,8.92953,1.123871,6,59518.91,300986.1,133535.8,190183.7,354895.8,6,574415.5,4805274
1662,NCSS,S1989IA005101,6/27/2013,-91.605744,43.362168,10.5,51.4,38.1,Point,3.027158,-32.10999,-0.005071,6.899561,11.55972,3,88774.88,332016.6,157939,224168.4,393210.3,11,613015.5,4801974
1663,NCSS,S1985IA005009,9/18/1985,-91.533453,43.389018,19.9,73.8,6.3,Point,7.368537,-1.070007,-0.000046,9.080281,89.99481,3,95347.21,338590.2,164358,230730.2,399183.6,11,618815.5,4805074
1664,NCSS,S1989IA005016,1/31/2013,-91.575364,43.38459,2.4,5,92.6,Point,10.353203,8.990021,0.006843,6.486706,22.23657,3,92112.16,335343.8,161390.5,227530.1,395752.9,11,615415.5,4804474
1665,NASIS,76IA195018,40220,-93.397881,43.434269,22.299999,44.599998,32.599998,Point,1.476299,-0.669983,-0.000179,14.18027,15.25583,4,-32693.88,223783.7,64520.15,104109.6,249093.9,2,467815.5,4809074
1666,NASIS,10ia195100,40578,-93.397906,43.434783,22.299999,44.599998,32.599998,Point,1.687656,0.390015,0.000021,10.50663,15.737,2,-32673.54,223860.7,64616.1,104184.9,249105.5,2,467815.5,4809174
1667,NASIS,10ia195100,40578,-93.397906,43.434783,22.299999,44.599998,32.599998,Point,1.687656,0.390015,0.000021,10.50663,15.737,2,-32673.54,223860.7,64616.1,104184.9,249105.5,2,467815.5,4809174
1668,NASIS,M72_IA195_080,40186,-93.163071,43.458298,26.9,62.200001,10.9,Point,3.035752,-0.109985,-0.00012,9.382106,12.33618,3,-13631.21,238263,74458.65,119236.1,268267.6,6,486815.5,4811674
1669,NASIS,76IA195011,40220,-93.162758,43.458321,26.9,62.200001,10.9,Point,1.058124,-0.100037,0.00034,9.31424,12.47922,5,-13601.47,238336.4,74545.29,119304.1,268279.4,6,486815.5,4811774
1670,NASIS,M71_IA195_117,26127,-93.047943,43.414379,24.799999,56.099998,19.1,Point,1.113964,0.26001,0.000018,10.87634,9.694366,1,-7043.437,241265.9,75672.59,123193.7,276999.5,6,496115.5,4806874
1671,NASIS,1976IA195034,40451,-93.042137,43.443394,27.5,52.900002,19.6,Point,0.185652,-1.349976,-0.000112,9.886139,11.42584,5,-5096.077,243884.1,78520.13,125585.2,277824.5,6,496615.5,4810074
1672,NASIS,1968IA131095,25093,-92.829882,43.459241,10.9,22.700001,66.400002,Point,0.859337,1.980042,0.000078,7.921277,22.7074,1,9876.234,257425.1,91076.34,140288.3,295018.9,6,513715.5,4811874
1673,NASIS,M68IA131098,25092,-92.79142,43.445526,23.9,65.199997,10.9,Point,1.667197,2.470032,-0.000237,7.404351,11.58035,4,12297.15,258704.2,92254.54,142006.8,298034,6,516915.5,4810274
1674,NASIS,1963IA131028,39833,-92.676475,43.428528,26.6,48.900002,24.5,Point,0.967965,0.400024,-0.000017,8.560143,7.094849,1,20896.89,264503.9,98108.36,148850.4,307115.9,6,526215.5,4808474
1675,NASIS,1969IA131059,39876,-92.652054,43.459331,19.1,47.400002,33.400002,Point,0.450039,2.039978,0.000109,10.08388,18.32196,1,23573.29,268159.7,101726.8,152259.3,309338.9,6,528115.5,4811874
1676,NASIS,1968IA131076,39884,-92.581802,43.417168,9,25.9,65.099998,Point,1.338214,0.629944,0.000721,9.495476,12.927,1,26396.4,269569.4,103448.8,154783.1,314578.1,6,533815.5,4807274
1677,NASIS,1969IA089117,40207,-92.495552,43.418304,29.9,55.900002,14.2,Point,8.88885,0.789978,0.001489,8.02151,27.59055,3,31626.89,275089.1,109277.1,160950.7,321561,6,540815.5,4807374
1678,NCSS,S1965IA089901,12/9/2014,-92.49551,43.41829,29.9,55.9,14.2,Point,0.87394,2.190002,0.001528,8.02151,27.59055,1,31626.89,275089.1,109277.1,160950.7,321561,6,540815.5,4807374
1679,NASIS,1965IA089001,23955,-92.453331,43.459446,26.200001,44.099998,29.700001,Point,1.359627,1.25,0.000264,8.286742,5.522278,1,37171.23,280613,114665.6,166149.6,325367.6,6,544215.5,4811974
1680,NASIS,1956IA089004,20739,-92.385559,43.411667,36.099998,54.700001,9.2,Point,1.103097,-1.799988,-0.000218,10.50095,25.48016,5,38676.61,281702.2,116448.5,168511.6,330372.6,6,549715.5,4806674
1681,NASIS,M67_IA089_074,40182,-92.382538,43.414612,28.4,49.900002,21.700001,Point,0.854017,0.720032,0.00008,7.857489,28.4342,1,39133.75,282182.7,116910.9,168959.9,330704,6,550015.5,4807074
1682,NCSS,S1956IA089003,10/11/1956,-92.382683,43.414444,28.4,49.9,21.7,Point,1.149759,0.079956,0.000093,7.595485,27.99005,1,39133.75,282182.7,116910.9,168959.9,330704,6,550015.5,4807074
1683,NCSS,S1956IA089003,10/11/1956,-92.382683,43.414444,28.4,49.9,21.7,Point,1.149759,0.079956,0.000093,7.595485,27.99005,1,39133.75,282182.7,116910.9,168959.9,330704,6,550015.5,4807074
1684,NCSS,S1965IA089926,12/10/2014,-92.21485,43.42607,24.5,36.7,38.8,Point,1.082605,-1.97998,-0.000221,10.05868,23.18329,5,51866.37,293876.1,129348,181698.9,344273.4,6,563515.5,4808474
1685,NCSS,S1965IA089914,11/29/1964,-92.17137,43.42664,18.3,44.7,37,Point,0.555862,1.209961,0.000334,9.287107,27.08606,1,55226.17,296863,131699.4,185000.7,347869.4,6,567115.5,4808574
1686,NASIS,M63IA089waucoma002,40735,-92.104591,43.410221,12,40,48,Point,2.325866,6.890015,0.000707,6.748066,35.60468,2,58744.87,300260.3,133516.9,189107.1,353110.9,6,572515.5,4806774
1687,NASIS,S1963IA089002,40735,-92.104591,43.410221,12,40,48,Point,2.325866,6.890015,0.000707,6.748066,35.60468,2,58744.87,300260.3,133516.9,189107.1,353110.9,6,572515.5,4806774
1688,NCSS,S1986IA005142,7/30/1986,-91.602945,43.453457,11.7,54.8,33.5,Point,1.937038,-27.94995,0.001841,12.16183,1.824799,2,94265.21,337155.9,164734.5,228270.5,393902,11,613015.5,4812074
1689,NCSS,S1986IA005002,7/30/1986,-91.603771,43.451908,12.5,64.7,22.8,Point,0.687068,-36.41998,0.002347,14.1446,2.191589,6,94207.11,337103.9,164665.5,228232.3,393893.8,11,613015.5,4811974
1690,NCSS,S1985IA005011,10/10/1985,-91.533915,43.427744,3.7,18.6,77.7,Point,2.19161,-20.42999,0.000317,7.683387,2.607407,2,97489.34,340661.8,167104.2,232555.9,399376.3,11,618715.5,4809374
1691,NASIS,S1978IA109002,28655,-94.013704,43.499663,33.900002,58.5,7.6,Point,0.749196,0.73999,-0.000474,10.28384,1.643524,6,-81801.53,202605.5,-76437.69,65282.31,200979.2,0,418015.5,4816774
1692,NASIS,76IA195027,40221,-93.408981,43.49794,18.200001,38.5,43.299999,Point,1.56025,-0.140015,0.000679,11.32935,17.11478,2,-32900,228735.6,71135.72,106835.1,249129.4,2,466915.5,4816174
1693,NASIS,76IA195033,40457,-93.43747,43.482555,33.299999,62.700001,4,Point,0.510193,-5.350037,-0.000391,9.858136,17.82538,5,-35224,225976.7,68951.36,103992.4,246611,2,464615.5,4814474
1694,NASIS,11ia195101,40582,-93.408956,43.497581,18.200001,38.5,43.299999,Point,1.528115,2.029968,-0.000092,9.769535,18.23483,4,-32900,228735.6,71135.72,106835.1,249129.4,2,466915.5,4816174
1695,NASIS,76IA195033,40457,-93.43747,43.482555,33.299999,62.700001,4,Point,0.510193,-5.350037,-0.000391,9.858136,17.82538,5,-35224,225976.7,68951.36,103992.4,246611,2,464615.5,4814474
1696,NASIS,76IA195017,40220,-93.280891,43.488236,23.700001,49.299999,27,Point,0.790554,0.169983,0.000005,12.6653,2.351379,6,-22510.89,234491.3,73332.8,114923.3,259273.2,2,477315.5,4815074
1697,NASIS,76IA195039,40478,-93.295113,43.468269,19.700001,61.900002,18.4,Point,0.383253,-1.129944,-0.000169,13.60766,15.7196,5,-23876.77,232039.7,70843.06,112494.8,257795.1,2,476115.5,4812874
1698,NASIS,M63IA131051,23259,-92.751221,43.497944,19,57,23,Point,1.104798,0.280029,0.000102,10.07801,7.021454,1,17372.68,265044.1,98647.1,147996.3,301866.4,6,520115.5,4816174
1699,NCSS,S1969IA089005,11/18/1965,-92.166661,43.476667,23.8,70,6.2,Point,4.232935,4.640015,0.000149,7.094793,51.57809,3,57781.4,300321.6,135471.2,187651.7,348661.7,11,567415.5,4814074
1700,NCSS,S2001IA089001,5/7/1965,-92.091657,43.472595,18.7,74.5,6.9,Point,7.789215,2.870056,0.001315,6.732676,11.69171,3,63114.18,305034.2,139600.1,192962.8,354695,11,573515.5,4813674
1701,NCSS,S1969IA089006,2/20/2013,-92.100232,43.472396,20,69.6,10.4,Point,17.657499,1.799988,0.001925,5.497416,18.0025,3,62476,304464.2,139182.1,192331.1,353998.2,11,572815.5,4813674
1702,NCSS,S1960IA089001,11/5/1960,-92.080401,43.480559,16.5,73.1,10.4,Point,3.750801,7.199951,0.001217,6.583399,39.47195,3,64305.05,306289.4,140860,194162.9,355677.2,11,574415.5,4814574
1703,NCSS,S1959IA191031,7/17/2014,-92.008677,43.461516,16.4,54.8,28.8,Point,3.025133,4.089966,-0.000261,7.615361,16.86847,3,68374.92,309891.4,142858.6,198567.4,361264.8,11,580215.5,4812574
1704,NCSS,S1959IA191030,7/17/2014,-92.00853,43.461673,14,54,32,Point,2.481464,1.390015,-0.001194,8.761324,15.55573,4,68374.92,309891.4,142858.6,198567.4,361264.8,11,580215.5,4812574
1705,NCSS,S1959IA191005,12/20/2013,-91.796249,43.471797,15,74,11,Point,1.076966,5.76001,0.000537,7.090232,86.05963,1,83070.88,324825.7,155081,214581.7,378412.5,11,597315.5,4813874
1706,NCSS,S1990IA191001,6/5/1990,-91.759529,43.474972,19.1,75.8,5.1,Point,5.748352,12.28998,0.001004,6.338332,94.20047,3,85590.01,327561.2,157395,217479.6,381436.3,11,600315.5,4814274
1707,NCSS,S1990IA191003,5/4/1990,-91.796084,43.471795,15.1,83.2,1.7,Point,0.976284,5.559998,0.000597,6.340858,85.84842,1,83145.41,324909.5,155147.8,214672.7,378512.1,11,597415.5,4813874
1708,NCSS,S1984IA005006,9/14/1984,-91.6075,43.493333,19.3,77,3.7,Point,2.477954,8.23999,0.000742,6.649078,113.3258,2,96620.13,339178.1,167585.3,229658.3,393894.8,11,612615.5,4816574
1709,NCSS,S1986IA005003,9/10/1986,-91.546523,43.464224,6.4,16.4,77.3,Point,27.169642,0.119934,-0.00159,6.076921,93.08325,3,98777.02,341763.5,168977,233019.1,398593.4,11,617615.5,4813374
1710,NASIS,1978IA055063,40296,-91.497261,42.331287,27.6,48.200001,24.200001,Point,1.811266,2.090027,0.000157,8.409286,27.42621,2,32150.43,303104.3,58830.01,159172.4,379649.2,6,623815.5,4687674
1711,NASIS,1981IA055118,40378,-91.4972,42.331287,27.6,48.200001,24.200001,Point,1.560587,2.280029,0.000176,8.409286,27.42621,2,32150.43,303104.3,58830.01,159172.4,379649.2,6,623815.5,4687674
1712,NASIS,S1978IA055063,40296,-91.497261,42.331287,27.6,48.200001,24.200001,Point,1.811266,2.090027,0.000157,8.409286,27.42621,2,32150.43,303104.3,58830.01,159172.4,379649.2,6,623815.5,4687674
1713,NASIS,1976IA061100,29668,-91.044434,42.322109,16.299999,45.099998,38.599998,Point,2.040869,-3.219971,0.000677,10.27529,1.496811,2,58755.43,339887.6,73122.98,184299.3,415810.8,18,661115.5,4687374
1714,NCSS,S1976IA061005,8/3/1976,-90.889314,42.311493,17.2,73.5,9.3,Point,0.640534,1.290039,-0.002133,12.39544,0.637115,6,65568.66,352422.1,80893.02,190648.5,428090.8,18,673915.5,4686474
1715,NCSS,S1976IA061007,8/2/1976,-90.883995,42.317717,17.3,53.4,29.3,Point,2.876657,-8.27002,-0.000428,6.891687,3.561981,4,66425.07,353016.3,81741.66,191498.8,428731.7,18,674415.5,4687174
1716,NASIS,1976IA061006,27976,-90.846737,42.300307,19.6,51,29.4,Point,1.965563,0.450012,0.000153,8.410884,39.22412,2,67187.2,355834.5,82716.69,191324.5,431368.5,18,677515.5,4685374
1717,NCSS,1976IA061006,8/4/1976,-90.846737,42.300307,19.6,51,29.4,Point,1.965563,0.450012,0.000153,8.410884,39.22412,2,67187.2,355834.5,82716.69,191324.5,431368.5,18,677515.5,4685374
1718,NCSS,S1978IA061011,11/13/1978,-90.841964,42.321473,26.8,67.9,5.3,Point,1.374357,-2.410034,-0.000602,7.656447,1.975952,6,69139.35,356467.2,84584.28,193587.9,432180.6,18,677815.5,4687774
1719,NCSS,S1976IA061008,8/9/1976,-90.849195,42.311549,21.5,59.1,19.4,Point,4.559492,7.590027,0.001639,6.526618,32.29523,3,67851.68,355703.4,83320.7,192246.5,431333.7,18,677215.5,4686574
1720,NCSS,S1987IA097007,9/9/1987,-90.597573,42.32407,14.4,80.4,5.2,Point,7.922464,22.40002,0.003768,6.003476,59.9855,3,83724.43,376480.6,100505,204365.6,451982.8,18,697915.5,4688574
1721,NCSS,S1980IA097938,12/5/2014,-90.59772,42.3244,16.6,77.3,6.1,Point,4.300366,23.84009,0.000586,5.907622,60.96982,3,83724.43,376480.6,100505,204365.6,451982.8,18,697915.5,4688574
1722,NCSS,S1987IA097008,9/11/1987,-90.485835,42.327741,21.5,75.1,3.4,Point,6.86436,16.82001,0.000914,6.91106,106.8886,3,90876.67,385689.8,108423.7,210032.9,461124.9,11,707115.5,4689274
1723,NCSS,S1985IA097016,10/11/1985,-90.445506,42.312266,20.3,71.1,8.6,Point,14.727947,-3.920013,-0.001848,5.808938,25.49109,3,91908.48,388832.7,110303.7,210594.3,464102.1,11,710515.5,4687574
1724,NCSS,S1988IA097017,4/11/1985,-90.459238,42.300985,29.1,67.5,3.4,Point,1.476232,-9.599976,-0.000899,7.907872,6.964966,4,90205.82,387574,108670.9,208897,462761.8,11,709415.5,4686274
1725,NCSS,S1984IA097002,11/15/1984,-90.43694,42.315184,18.3,67,14.7,Point,6.047122,18.75,0.001636,4.966965,34.42322,3,92671.14,389579.1,111108.3,211327.1,464868.8,11,711215.5,4687974
1726,NASIS,1981IA055204,40275,-91.537369,42.384079,24.9,48.799999,26.299999,Point,1.789139,1.610046,0.00054,8.849764,30.24802,2,33734.25,300792.4,64306.53,161706.1,377855.3,6,620415.5,4693474
1727,NASIS,1978IA055217,40275,-91.529205,42.38179,31.5,47.299999,21.200001,Point,1.207734,-0.890015,-0.000145,8.351313,23.37592,5,33976.76,301423.6,64051.31,161881.3,378450.8,6,621115.5,4693174
1728,NASIS,S1981IA055204,40275,-91.537369,42.384079,24.9,48.799999,26.299999,Point,1.789139,1.610046,0.00054,8.849764,30.24802,2,33734.25,300792.4,64306.53,161706.1,377855.3,6,620415.5,4693474
1729,NASIS,S1978IA055217,40275,-91.529205,42.38179,31.5,47.299999,21.200001,Point,1.207734,-0.890015,-0.000145,8.351313,23.37592,5,33976.76,301423.6,64051.31,161881.3,378450.8,6,621115.5,4693174
1730,NASIS,1978IA055214,40275,-91.511841,42.35384,24.6,52.299999,23.1,Point,2.145189,2.030029,0.00028,9.026731,36.82129,2,32820.73,302254.5,61175.57,160335.9,379022.4,6,622515.5,4690174
1731,NASIS,1986IA055221,40275,-91.511833,42.353901,24.6,52.299999,23.1,Point,2.095241,1.970032,0.000242,9.026731,36.51794,2,32820.73,302254.5,61175.57,160335.9,379022.4,6,622515.5,4690174
1732,NASIS,1978IA055064,40296,-91.523239,42.381825,28.299999,47.400002,24.299999,Point,1.174232,0.669983,0.000598,7.661787,31.04367,1,34388.95,301933.4,64187.3,162260.3,378959.4,6,621615.5,4693274
1733,NASIS,S1978IA055214,40275,-91.511841,42.35384,24.6,52.299999,23.1,Point,2.145189,2.030029,0.00028,9.026731,36.82129,2,32820.73,302254.5,61175.57,160335.9,379022.4,6,622515.5,4690174
1734,NASIS,S1978IA055064,40296,-91.523239,42.381825,28.299999,47.400002,24.299999,Point,1.174232,0.669983,0.000598,7.661787,31.04367,1,34388.95,301933.4,64187.3,162260.3,378959.4,6,621615.5,4693274
1735,NCSS,S1979IA061009,7/31/1979,-91.08638,42.383747,15.6,16.5,67.9,Point,5.167542,-0.200012,-0.000362,6.932817,28.91696,3,62827.78,337418.2,76659.31,186465.1,413911.8,6,657515.5,4694174
1736,NCSS,S1979IA061007,7/27/1979,-91.065371,42.383241,22.5,47.7,29.8,Point,0.584371,1.920044,0.000294,8.886362,19.85471,1,63817.95,339093.5,77577.45,187666.1,415560.6,6,659215.5,4694174
1737,NCSS,S1979IA061013,7/10/1979,-91.073601,42.391307,24.6,36.4,24,Point,0.999398,-3.460022,-0.000187,7.288894,26.77216,5,64083.46,338540.2,77869.95,187737.5,415077.1,6,658515.5,4694974
1738,NCSS,S1978IA061006,7/21/1978,-90.683138,42.381826,27,69.7,3.3,Point,2.522857,10.15002,0.002245,6.029208,90.84372,2,83163.45,370270.8,98807.54,205935.8,446318,18,690715.5,4694774
1739,NCSS,S1988IA097014,2/5/2013,-90.55959,42.376125,20.7,66.1,13.2,Point,10.563459,-2.640015,0.001602,6.376887,5.88858,3,89984.11,380287.5,106395.9,210869.7,456167.2,11,700915.5,4694374
1740,NCSS,S1988IA097048,8/13/1986,-90.610618,42.338375,14.8,70.1,15.1,Point,2.356057,-37.83,-0.001558,14.83823,4.903015,4,84042.84,375601,100523.7,205046,451227.3,18,696815.5,4690074
1741,NCSS,S1985IA097015,8/14/1985,-90.518518,42.341703,18.3,71,10.7,Point,22.128796,30.97003,0.006096,4.476141,68.37643,3,89834.73,383209.6,107008.5,209676.7,458780.1,11,704415.5,4690674
1742,NCSS,S1988IA097053,4/11/1985,-90.438665,42.331313,18.2,65.6,16.2,Point,10.797435,-6.009979,-0.004534,6.692567,10.60246,3,93898.35,389621.6,111938.6,212676.4,465043.6,11,711015.5,4689774
1743,NCSS,S1978IA055006,12/7/1978,-91.52808,42.442403,36,45.9,18.1,Point,0.751229,-1.429993,-0.000172,7.169454,16.02328,5,39169.89,302671.8,70830.64,167329.4,380208.2,6,621015.5,4699974
1744,NASIS,1980IA055203,40275,-91.512466,42.405968,24.6,47.299999,28.1,Point,0.450176,5.160034,0.001611,6.204502,43.99362,1,36857.56,303215.4,66843.48,164824.7,380424.8,6,622415.5,4695974
1745,NASIS,S1980IA055203,40275,-91.512466,42.405968,24.6,47.299999,28.1,Point,0.450176,5.160034,0.001611,6.204502,43.99362,1,36857.56,303215.4,66843.48,164824.7,380424.8,6,622415.5,4695974
1746,NCSS,S1978IA055007,12/8/1978,-91.244347,42.410351,16.3,43.6,40.1,Point,2.36464,6.200012,0.001666,5.855525,43.21921,2,54044.89,325005.2,73055.12,179478,401908.7,18,644415.5,4696874
1747,NCSS,S1979IA061004,7/18/1979,-91.115805,42.40247,21.5,46.2,32.3,Point,0.256662,-0.02002,0.000056,13.58185,2.214172,6,62631.62,335303.4,77087.61,186149.7,411983.3,6,655015.5,4696174
1748,NCSS,S1979IA061006,7/20/1979,-91.08138,42.431106,25.5,69.8,4.7,Point,2.45954,-5.809998,-0.001374,7.375788,26.62607,4,66730.28,338654.9,81346.48,190469.5,415526.9,18,657815.5,4699474
1749,NCSS,S1979IA061005,7/19/1979,-91.111668,42.40246,14.9,32.3,52.8,Point,1.03625,1.910034,0.000824,12.99126,3.520874,6,62974.28,335697.1,77287.13,186426.9,412370.6,6,655415.5,4696174
1750,NASIS,1979IA061011,29067,-91.038138,42.395955,19.200001,43.900002,36.900002,Point,3.048507,4.469971,0.000409,7.270078,24.44894,3,66108.4,341598.7,80017.06,190283.1,418132.7,6,661515.5,4695574
1751,NCSS,S1979IA061014,7/27/1979,-91.069635,42.426367,27.2,66.2,6.6,Point,1.287674,-4.569946,-0.000704,9.163649,42.8934,5,67278.9,339527.4,81342.3,190730.9,416340.9,18,658815.5,4698874
1752,NCSS,S1979IA061016,7/17/1979,-91.052824,42.430719,30.6,65.2,4.2,Point,0.896278,-0.669983,-0.00015,7.6718,41.47699,5,68638.55,341013.7,82585.05,192136.9,417847.5,18,660215.5,4699474
1753,NCSS,1979IA061011,7/31/1979,-91.038138,42.395955,19.2,43.9,36.9,Point,3.048507,4.469971,0.000409,7.270078,24.44894,3,66108.4,341598.7,80017.06,190283.1,418132.7,6,661515.5,4695574
1754,NCSS,S1978IA061003,7/20/1978,-90.924116,42.445788,6,16.6,77.4,Point,0.327735,2.190002,0.000136,6.551918,51.52853,1,75706.01,351684,90080.02,200910,428486.2,18,670715.5,4701374
1755,NCSS,S1978IA061004,7/20/1978,-90.899587,42.431627,23.4,71.8,4.8,Point,0.896954,0.429932,0.000039,7.874249,6.646851,1,75577.91,353477.7,90175.22,201386.9,430143.9,18,672815.5,4699874
